Close,SMA14,SMA50,SMA14IND,SMA50IND,Bulls,CCI,DM,OSMA,RSI,Stoch,Decision
0.72361,0.72978,0.72806,-0.00064,-0.00010,0.0013,60,0,0,10,0,WAIT
0.72438,0.72926,0.72798,-0.00052,-0.00008,0.0012,40,-0.1,0,0,10,WAIT
0.72282,0.72863,0.72789,-0.00063,-0.00008,0.0005,0,0,0,-10,0,BUY
0.72454,0.72800,0.72784,-0.00063,-0.00005,0.001,39.95,0.1,0,10,20,WAIT
0.72493,0.72752,0.72785,-0.00047,0.00001,0.001,0,0,0.0005,0,20,SELL
0.72524,0.72723,0.72791,-0.00029,0.00006,0.0005,20.05,0,0,0,20,SELL
0.72475,0.72691,0.72797,-0.00032,0.00006,-0.0005,0,0,0.0005,0,-10,SELL
0.7235,0.72655,0.72796,-0.00036,0.00000,0,-20.05,0,0,0,-10,SELL
0.72283,0.72603,0.72793,-0.00052,-0.00003,0,-19.95,0,0,0,-20,WAIT
0.72195,0.72543,0.72783,-0.00060,-0.00010,-0.001,-20,-0.1,0,-10,-20,STRONGBUY
0.72169,0.72472,0.72770,-0.00071,-0.00013,-0.001,-20,-0.1,0,0,0,STRONGBUY
0.72357,0.72373,0.72760,-0.00099,-0.00010,0.0025,120,0.1,0,10,20,WAIT
0.72502,0.72342,0.72751,-0.00030,-0.00009,0.0005,80,0.2,0.0005,0,30,WAIT
0.725,0.72364,0.72744,0.00022,-0.00007,0.0005,-20,0,0,0,20,WAIT
0.72313,0.72385,0.72739,0.00020,-0.00004,0,-120.05,0,0,0,-10,BUY
0.72568,0.72381,0.72732,-0.00003,-0.00007,0.0005,160.05,0,0,10,0,WAIT
0.72481,0.72390,0.72731,0.00009,-0.00001,0,-60,0,0,-10,-10,BUY
0.72448,0.72405,0.72729,0.00014,-0.00002,-0.001,-20,-0.1,0,0,0,WAIT
0.72535,0.72404,0.72726,0.00000,-0.00003,0.001,40,0,0,10,0,STRONGBUY
0.72707,0.72407,0.72722,0.00003,-0.00004,0.001,80,0.1,0.0005,0,10,WAIT
0.72433,0.72420,0.72730,0.00013,0.00007,-0.0005,-140,0,-0.0005,-10,-10,STRONGBUY
0.72847,0.72417,0.72735,-0.00003,0.00005,0.002,180,0,0.0005,10,0,WAIT
0.72791,0.72453,0.72742,0.00035,0.00007,-0.001,-60,0,0,0,0,WAIT
0.72792,0.72489,0.72744,0.00036,0.00002,0,-20,0.1,0,0,20,STRONGBUY
0.72839,0.72532,0.72746,0.00043,0.00002,-0.0005,0,0,0,0,0,WAIT
0.72844,0.72580,0.72749,0.00048,0.00003,-0.0005,-20,0,0,0,0,SELL
0.73298,0.72614,0.72746,0.00035,-0.00003,0.006,100,0.1,0,10,-10,STRONGSELL
0.72903,0.72671,0.72748,0.00057,0.00002,-0.0025,-120,0,0,-10,-20,STRONGBUY
0.72664,0.72700,0.72742,0.00029,-0.00006,-nan,-100,0,-0.0005,-10,-30,STRONGBUY
0.72993,0.72725,0.72731,0.00025,-0.00011,0.0005,120,0,0,10,0,WAIT
0.7334,0.72755,0.72730,0.00030,0.00000,0.002,100,0,0.0005,10,10,SELL
0.7326,0.72817,0.72740,0.00061,0.00009,0.0005,-60,0.1,0,-10,30,SELL
0.73072,0.72875,0.72750,0.00058,0.00010,-0.002,-80,-0.1,-0.0005,0,0,WAIT
0.73065,0.72913,0.72755,0.00038,0.00006,-0.002,0,-0.1,0,0,-10,WAIT
0.73019,0.72939,0.72751,0.00026,-0.00004,0,-40,0.1,0,0,-10,STRONGBUY
0.73018,0.72981,0.72748,0.00042,-0.00003,0.0005,0,0,0,0,-20,STRONGBUY
0.73152,0.72993,0.72746,0.00012,-0.00002,0.0005,40,0,0,0,0,STRONGBUY
0.73389,0.73019,0.72747,0.00026,0.00001,0.002,80,0,0,10,30,STRONGBUY
0.73353,0.73061,0.72749,0.00043,0.00001,-0.00031,-40,0,0,0,20,STRONGBUY
0.741,0.73098,0.72752,0.00037,0.00004,0.00531,100,0.1,0.0005,10,10,BUY
0.74155,0.73188,0.72772,0.00090,0.00020,-0.0005,0,0,0.0005,0,10,STRONGBUY
0.74052,0.73249,0.72797,0.00061,0.00025,-0.001,-60,0,0,-10,0,STRONGBUY
0.7429,0.73331,0.72819,0.00082,0.00022,0,20,0,0,10,0,BUY
0.74494,0.73447,0.72845,0.00116,0.00026,0.0015,-20,0,0.0005,0,0,WAIT
0.74748,0.73554,0.72873,0.00107,0.00028,0.0005,0,0,0,0,0,SELL
0.74443,0.73655,0.72906,0.00101,0.00032,-0.0005,-60,0,-0.0005,-10,-10,BUY
0.74483,0.73739,0.72931,0.00084,0.00025,-0.004,0,0,0,0,-20,STRONGBUY
0.74643,0.73840,0.72949,0.00101,0.00018,0.001,20,0.1,-0.0005,10,0,STRONGSELL
0.74573,0.73953,0.72986,0.00113,0.00037,-0.0005,-20,0,0,-10,-10,STRONGSELL
0.74785,0.74064,0.73034,0.00111,0.00048,0,20,0,0,10,10,STRONGSELL
0.74331,0.74190,0.73085,0.00126,0.00051,-0.0005,-80,-0.1,-0.0005,-20,-20,SELL
0.7389,0.74274,0.73125,0.00084,0.00039,-0.002,-100,-0.2,-0.001,0,-20,WAIT
0.7396,0.74310,0.73154,0.00036,0.00029,-0.005,-20,0,-0.0005,0,-20,SELL
0.74058,0.74353,0.73187,0.00043,0.00034,0.0015,40,-0.1,0,0,10,STRONGSELL
0.73972,0.74350,0.73220,-0.00003,0.00032,0,-20,0,0,0,0,STRONGSELL
0.73721,0.74337,0.73249,-0.00013,0.00030,-0.0005,-40,0,-0.0005,-10,0,STRONGSELL
0.73359,0.74314,0.73273,-0.00024,0.00024,-0.001,-40,-0.1,-0.0005,0,-10,WAIT
0.73316,0.74247,0.73291,-0.00067,0.00018,-0.0015,40,-0.1,0,0,10,SELL
0.72969,0.74163,0.73310,-0.00084,0.00019,-0.00056,-40,-0.1,0,-10,-10,WAIT
0.73404,0.74036,0.73324,-0.00127,0.00014,0.00056,80,0,0,10,10,STRONGSELL
0.73161,0.73962,0.73348,-0.00074,0.00024,0.001,-20,0,0,0,10,WAIT
0.73021,0.73867,0.73368,-0.00094,0.00020,-0.0005,0,-0.1,0.0005,-10,0,STRONGBUY
0.72991,0.73751,0.73381,-0.00116,0.00013,-0.0005,20,0,0,0,-10,STRONGBUY
0.73202,0.73638,0.73391,-0.00113,0.00010,0.0015,39.95,0,0.0005,10,10,BUY
0.73514,0.73525,0.73405,-0.00113,0.00014,0.003,60.05,0.1,0.0005,0,30,SELL
0.73448,0.73467,0.73429,-0.00058,0.00024,0.0005,0,0.1,0.0005,0,20,STRONGSELL
0.7339,0.73435,0.73447,-0.00032,0.00018,-0.0015,-20,0,0,0,0,STRONGSELL
0.73348,0.73395,0.73465,-0.00041,0.00018,0,20,-0.1,0.00025,0,-10,STRONGSELL
0.73063,0.73344,0.73483,-0.00051,0.00018,0,-80,0,-0.00025,0,-20,STRONGSELL
0.72522,0.73279,0.73493,-0.00065,0.00011,-0.001,-130,0,-0.0005,-10,-20,WAIT
0.72499,0.73193,0.73490,-0.00086,-0.00004,-0.0045,30,0,0,0,-10,BUY
0.72465,0.73132,0.73491,-0.00061,0.00001,-0.0005,20,0,-0.0005,0,0,BUY
0.72609,0.73071,0.73483,-0.00061,-0.00008,0.0025,60,0.1,0,0,0,BUY
0.72758,0.73046,0.73480,-0.00026,-0.00004,0.0025,39.95,0,0.0005,10,10,WAIT
0.72731,0.72999,0.73479,-0.00046,-0.00001,0,0,0,0,0,20,WAIT
0.72877,0.72969,0.73477,-0.00031,-0.00002,0.0025,40.05,0.1,0.0005,0,20,SELL
0.7279,0.72958,0.73477,-0.00010,0.00001,-0.001,-20,0,0,0,0,SELL
0.7271,0.72944,0.73467,-0.00014,-0.00010,0.0005,-20.05,0,0.0005,0,-10,WAIT
0.72637,0.72909,0.73463,-0.00035,-0.00004,-0.002,0,-0.1,0,-10,-20,STRONGBUY
0.72615,0.72846,0.73463,-0.00063,-0.00001,0,0,0,0,0,-10,STRONGBUY
0.72679,0.72787,0.73455,-0.00060,-0.00008,0.00426,20.05,0.1,0,10,0,STRONGBUY
0.72946,0.72736,0.73442,-0.00051,-0.00013,-0.00076,160,0,0,0,20,BUY
0.73122,0.72707,0.73436,-0.00029,-0.00006,0.00101,60,0.1,0.0005,10,20,WAIT
0.73059,0.72711,0.73437,0.00004,0.00001,0.00049,-60,0.2,0,0,10,SELL
0.73078,0.72750,0.73437,0.00038,0.00000,-0.0015,-20,0,0,0,0,STRONGSELL
0.7309,0.72791,0.73438,0.00041,0.00001,-0.0005,0,0,0,0,0,STRONGSELL
0.72799,0.72836,0.73439,0.00045,0.00001,0,-140,-0.1,0,-10,-20,WAIT
0.72655,0.72849,0.73432,0.00014,-0.00007,-0.0025,-40,-0.1,-0.0005,0,-20,STRONGBUY
0.72633,0.72842,0.73418,-0.00007,-0.00015,-0.0015,-20,-0.1,0,0,-20,STRONGBUY
0.72755,0.72835,0.73403,-0.00007,-0.00014,0.0015,60,0,0,0,10,STRONGBUY
0.72966,0.72826,0.73376,-0.00009,-0.00027,0.0025,80,0.1,0,10,20,BUY
0.73071,0.72839,0.73352,0.00013,-0.00024,0.001,20,0,0,0,20,SELL
0.7313,0.72865,0.73333,0.00026,-0.00020,-0.0005,20,0.1,0,0,20,SELL
0.73074,0.72900,0.73310,0.00035,-0.00023,0.0005,-40,0,0.0005,0,0,BUY
0.72909,0.72933,0.73281,0.00033,-0.00028,-0.0015,-60,-0.1,-0.0005,-10,-10,STRONGBUY
0.7301,0.72949,0.73244,0.00016,-0.00037,-0.001,40,0,0,10,-20,STRONGBUY
0.73234,0.72954,0.73216,0.00005,-0.00029,0.002,100,0,0.0005,0,0,SELL
0.73411,0.72962,0.73191,0.00008,-0.00025,0.0025,40,0,0,10,20,SELL
0.7345,0.72987,0.73166,0.00025,-0.00025,-0.0005,-20,0,0,0,10,SELL
0.73099,0.73013,0.73144,0.00027,-0.00022,0,-120,0,0,-10,-20,SELL
0.73126,0.73014,0.73110,0.00001,-0.00034,-nan,0,0,-0.0005,0,-20,WAIT
0.73196,0.73037,0.73086,0.00023,-0.00024,-0.0005,20,0.1,0,0,-20,WAIT
0.72851,0.73076,0.73072,0.00039,-0.00014,0.0005,-160,-0.1,0,-10,-10,BUY
0.73184,0.73092,0.73050,0.00016,-0.00022,0.0005,140,0,-0.00025,10,10,STRONGBUY
0.73239,0.73122,0.73032,0.00031,-0.00017,0.00222,20,0,0.00025,0,10,STRONGBUY
0.73145,0.73142,0.73018,0.00019,-0.00015,-0.00222,-60,-0.1,-0.0005,0,20,BUY
nan,0.73147,0.73006,0.00005,-0.00012,0.003,180,0.1,0.0005,0,10,SELL
0.73639,0.73176,0.73010,0.00029,0.00003,0,0,0,0,10,10,SELL
0.73299,0.73216,0.73016,0.00040,0.00006,-0.00077,-140,0,0,-10,0,SELL
0.73288,0.73244,0.73023,0.00028,0.00007,-0.00123,-20,0,0,0,-10,SELL
0.73358,0.73264,0.73020,0.00020,-0.00002,-0.001,20,0,0,0,-10,STRONGSELL
0.7312,0.73273,0.73024,0.00009,0.00004,-0.0005,-80.05,-0.2,-0.00025,-10,-10,STRONGSELL
0.73107,0.73252,0.73026,-0.00021,0.00002,-0.0015,0,0,-0.00025,0,-10,STRONGSELL
0.72855,0.73227,0.73029,-0.00024,0.00002,0,-99.95,0.1,-0.0005,0,-20,STRONGSELL
0.7272,0.73210,0.73022,-0.00017,-0.00007,-0.002,-20,-0.1,0,0,0,STRONGSELL
0.72506,0.73181,0.73006,-0.00029,-0.00016,0.0005,0,0,-0.0005,-10,-10,WAIT
0.7255,0.73132,0.72987,-0.00049,-0.00019,-0.001,20,0,0,0,10,SELL
0.72327,0.73110,0.72970,-0.00021,-0.00017,-0.0005,0,0,0,0,0,WAIT
0.72418,0.73049,0.72950,-0.00061,-0.00020,-0.00049,40,-0.1,0,0,0,SELL
0.72407,0.72990,0.72937,-0.00059,-0.00013,0.00099,20,0,0,0,10,BUY
0.72328,0.72938,0.72935,-0.00053,-0.00002,0,0,-0.2,0,0,0,STRONGBUY
0.72294,0.72852,0.72931,-0.00086,-0.00003,0.0015,0,0.1,0.0005,0,0,STRONGBUY
0.72613,0.72756,0.72928,-0.00096,-0.00003,0.0015,80,0,0,10,20,WAIT
0.72779,0.72707,0.72928,-0.00049,0.00000,0.0015,40,0.1,0.0005,0,30,WAIT
0.72728,0.72670,0.72928,-0.00036,0.00000,0,0,0.1,0.0005,0,10,STRONGBUY
0.72638,0.72625,0.72928,-0.00045,0.00000,-0.0005,-20,0,0,0,-10,STRONGBUY
0.72845,0.72591,0.72923,-0.00034,-0.00005,0.001,100,0.1,0.0005,10,0,BUY
0.73127,0.72572,0.72924,-0.00019,0.00001,0.003,80,0.1,0,0,0,SELL
0.72968,0.72591,0.72933,0.00019,0.00008,-0.00173,-80,0,0,0,0,WAIT
0.73001,0.72609,0.72939,0.00018,0.00007,-0.00077,0,0.1,0,0,-10,SELL
0.72978,0.72645,0.72947,0.00035,0.00008,-0.0005,-20,0,0,0,-10,STRONGSELL
0.72871,0.72675,0.72953,0.00031,0.00006,0,-40,0.1,0,0,-10,STRONGSELL
0.72749,0.72714,0.72952,0.00039,-0.00002,-0.0015,-40,-0.1,-0.0005,-10,-10,SELL
0.72544,0.72738,0.72944,0.00024,-0.00007,0,-80,0,0,0,-20,BUY
0.72497,0.72747,0.72934,0.00010,-0.00010,-0.002,-20,-0.1,-0.0005,0,0,STRONGBUY
0.72538,0.72759,0.72922,0.00012,-0.00012,0.0005,0,0,0,0,0,STRONGBUY
0.72832,0.72777,0.72911,0.00017,-0.00011,0.0015,100,0,0,10,30,SELL
0.72863,0.72793,0.72912,0.00016,0.00001,0.001,20,0,0,0,20,SELL
0.72917,0.72799,0.72916,0.00006,0.00004,0.0005,20,0,0.0005,0,20,SELL
0.72723,0.72812,0.72922,0.00014,0.00006,-0.0005,-100.05,0,0,-10,-10,SELL
0.72636,0.72818,0.72921,0.00006,-0.00001,-0.002,-19.95,-0.1,0,0,-10,STRONGSELL
0.72771,0.72803,0.72914,-0.00015,-0.00007,0.002,60,0,0,0,-20,SELL
0.72503,0.72778,0.72908,-0.00025,-0.00006,-0.001,-100,-0.1,-0.0005,0,-10,WAIT
0.72287,0.72745,0.72896,-0.00033,-0.00013,-0.002,-60,0,0,-10,-10,STRONGBUY
0.72636,0.72694,0.72880,-0.00051,-0.00016,0.0015,160,0,0,10,0,BUY
0.72569,0.72669,0.72875,-0.00024,-0.00005,0.001,-20,0.1,0,0,10,BUY
0.72792,0.72648,0.72866,-0.00022,-0.00009,0,100,0,0,10,30,SELL
0.7285,0.72651,0.72857,0.00003,-0.00009,0.0015,0,0.1,0.0005,0,10,SELL
0.72842,0.72672,0.72846,0.00022,-0.00011,-0.001,0,0.1,0,0,10,WAIT
0.72651,0.72697,0.72834,0.00025,-0.00012,0,-100,-0.1,0,-10,-10,WAIT
0.72604,0.72705,0.72825,0.00008,-0.00009,-0.0015,-20.05,-0.1,0,0,-20,WAIT
0.72849,0.72689,0.72814,-0.00016,-0.00010,0.0015,140.05,0.1,0,10,-10,SELL
0.72641,0.72688,0.72807,-0.00001,-0.00007,0,-100,-0.1,0,-10,0,STRONGBUY
0.727,0.72668,0.72803,-0.00020,-0.00004,-0.0015,20,0.1,0,0,10,BUY
0.72708,0.72667,0.72793,-0.00002,-0.00010,0.0005,20,0,0,0,-10,BUY
0.72953,0.72672,0.72783,0.00005,-0.00011,0.002,100,0,0,10,20,SELL
0.72895,0.72685,0.72779,0.00013,-0.00004,0.0005,-40,0.1,0,0,0,STRONGSELL
0.7283,0.72713,0.72766,0.00028,-0.00013,-0.0015,-40,0,0,0,0,STRONGSELL
0.72774,0.72751,0.72750,0.00039,-0.00016,-0.0005,-40,0,0,0,-20,STRONGSELL
0.72055,0.72761,0.72740,0.00010,-0.00010,0,-210,-0.3,-0.0005,-20,-30,SELL
0.72063,0.72725,0.72715,-0.00037,-0.00025,-0.0055,0,0,-0.0005,0,-10,SELL
0.71841,0.72673,0.72689,-0.00052,-0.00026,0,10,-0.1,-0.0005,0,0,WAIT
0.71856,0.72600,0.72663,-0.00072,-0.00026,0,60,0,0,0,0,SELL
0.7185,0.72530,0.72638,-0.00070,-0.00025,0,20,0.1,0,0,10,SELL
0.71807,0.72473,0.72618,-0.00057,-0.00020,0.0015,20,0,0,0,0,SELL
0.71736,0.72416,0.72600,-0.00057,-0.00018,-0.0008,0,-0.1,0,0,10,WAIT
0.71704,0.72336,0.72585,-0.00080,-0.00015,-0.00015,0,0,0,-10,10,WAIT
0.71596,0.72269,0.72568,-0.00067,-0.00017,0.00095,0,0,0.0005,0,0,SELL
0.71652,0.72191,0.72553,-0.00079,-0.00015,0,20,0,0,10,0,SELL
0.71671,0.72115,0.72538,-0.00075,-0.00015,0,0,-0.1,0,0,0,WAIT
0.71436,0.72024,0.72523,-0.00092,-0.00015,0.001,-40,-0.1,0,-10,0,WAIT
0.71531,0.71919,0.72505,-0.00104,-0.00018,0.0005,20,0,0.0005,10,0,SELL
0.71632,0.71827,0.72490,-0.00093,-0.00015,-0.0005,39.95,0,0,0,10,STRONGSELL
0.71372,0.71745,0.72470,-0.00082,-0.00020,0.001,-99.95,0.1,0,0,0,STRONGBUY
0.71343,0.71696,0.72442,-0.00049,-0.00028,-0.0015,0,0,0,-10,-10,WAIT
0.7128,0.71645,0.72415,-0.00051,-0.00028,-0.0005,0,0,0,0,-20,STRONGBUY
0.71816,0.71605,0.72387,-0.00040,-0.00027,0.0045,240,0.3,0.0005,20,30,SELL
0.7137,0.71602,0.72367,-0.00003,-0.00021,0.0019,-180,0,0,-10,0,BUY
0.71616,0.71568,0.72332,-0.00034,-0.00035,-0.0029,120,0,0,10,10,SELL
0.71668,0.71554,0.72305,-0.00014,-0.00027,0.001,20,0.1,0.0005,0,0,STRONGSELL
0.71513,0.71549,0.72278,-0.00005,-0.00027,-0.0005,-60,0,0,0,0,SELL
0.71454,0.71535,0.72249,-0.00014,-0.00029,-0.0015,-20,0,0,0,0,SELL
0.71284,0.71525,0.72220,-0.00010,-0.00028,-0.0005,-80,0,-0.0005,-10,-20,SELL
0.713,0.71499,0.72191,-0.00026,-0.00029,0,20,-0.1,0,0,-10,STRONGSELL
0.71354,0.71473,0.72166,-0.00026,-0.00025,-0.0005,39.95,0.1,0,10,-10,STRONGSELL
0.71055,0.71467,0.72143,-0.00006,-0.00023,0.001,-99.95,-0.1,-0.0005,-10,0,STRONGSELL
0.70653,0.71433,0.72114,-0.00034,-0.00030,-0.002,-50,-0.1,0,-10,0,WAIT
0.70635,0.71363,0.72070,-0.00070,-0.00044,-0.00165,10,0,-0.0005,0,-10,WAIT
0.70754,0.71310,0.72025,-0.00053,-0.00045,0.00065,60,0,0,10,10,SELL
0.70604,0.71268,0.71982,-0.00042,-0.00043,0.0005,20,0,0,0,0,BUY
0.70545,0.71220,0.71940,-0.00048,-0.00042,-0.0015,0,-0.1,0,-10,0,BUY
0.70639,0.71129,0.71898,-0.00091,-0.00042,0.003,40,0,0,10,0,SELL
0.70795,0.71077,0.71855,-0.00052,-0.00043,0.001,19.95,0.1,0.0005,0,20,SELL
0.70702,0.71018,0.71821,-0.00059,-0.00034,-0.00075,0,-0.1,0,0,20,SELL
0.70482,0.70949,0.71790,-0.00069,-0.00032,-0.00025,-39.95,0,0,0,-10,SELL
0.70622,0.70875,0.71746,-0.00074,-0.00043,0,39.95,0,0.0005,0,-10,WAIT
0.70587,0.70816,0.71708,-0.00059,-0.00039,0.0025,0,0.1,0,0,-10,SELL
0.70374,0.70766,0.71663,-0.00050,-0.00044,-0.002,-79.95,0,0,0,0,BUY
0.70561,0.70700,0.71614,-0.00066,-0.00050,0,79.95,0,0,0,0,BUY
0.70416,0.70643,0.71568,-0.00057,-0.00046,0.0005,-79.95,0,0,0,-10,STRONGBUY
0.7053,0.70598,0.71524,-0.00046,-0.00045,0.0015,79.95,0.2,0,0,10,STRONGBUY
0.70857,0.70589,0.71482,-0.00009,-0.00041,0.001,200.05,0.05,0.0005,10,20,BUY
0.70932,0.70605,0.71442,0.00016,-0.00040,0.0005,20,0.05,0,10,30,BUY
0.70928,0.70618,0.71408,0.00013,-0.00034,-0.0005,-40,0,0.0005,0,10,WAIT
0.71045,0.70641,0.71373,0.00023,-0.00035,0.003,20,0.1,0,0,0,SELL
0.7105,0.70676,0.71339,0.00036,-0.00033,-0.0025,-40,-0.1,0,0,-10,STRONGSELL
0.71011,0.70706,0.71301,0.00029,-0.00038,0,-20,0,0,0,-10,SELL
0.70931,0.70721,0.71264,0.00015,-0.00038,0,-40,0,0,-10,-20,BUY
0.70622,0.70738,0.71226,0.00016,-0.00038,0.0005,-80,0,-0.0005,0,-20,STRONGBUY
0.70864,0.70748,0.71183,0.00010,-0.00043,-0.002,60,0,0,0,0,STRONGBUY
0.71073,0.70765,0.71159,0.00017,-0.00024,0.001,60,0,0,10,10,BUY
0.71207,0.70800,0.71139,0.00035,-0.00020,0.001,40,0.1,0,0,40,BUY
0.71356,0.70859,0.71126,0.00059,-0.00013,0.001,20,0,0,0,20,STRONGBUY
0.71325,0.70916,0.71116,0.00057,-0.00010,-0.0004,-20,0,0,0,0,STRONGBUY
0.71321,0.70981,0.71106,0.00065,-0.00011,-0.0006,-20,0,0,0,0,STRONGBUY
0.71854,0.71037,0.71096,0.00057,-0.00010,0.004,80,0,0.0005,10,0,WAIT
0.71821,0.71109,0.71098,0.00071,0.00002,-0.001,-20,0,0,0,0,BUY
0.71939,0.71172,0.71101,0.00064,0.00002,0,-20,0.1,0,0,0,WAIT
0.71899,0.71244,0.71108,0.00072,0.00007,0.001,-40,0,0,0,-10,BUY
0.72029,0.71305,0.71113,0.00061,0.00005,-0.0005,0,-0.1,0,10,0,WAIT
0.71889,0.71375,0.71120,0.00070,0.00007,-0.0015,-40,0.1,0,-10,-10,BUY
0.72181,0.71438,0.71129,0.00063,0.00009,0.001,40,0,0,10,0,SELL
0.72056,0.71527,0.71142,0.00089,0.00013,0,-40,0.1,-0.0005,-10,-20,BUY
0.72112,0.71630,0.71150,0.00102,0.00008,-0.002,0,-0.1,0,0,10,BUY
0.71968,0.71719,0.71165,0.00089,0.00015,-0.00062,-20,0,-0.0005,0,-20,STRONGBUY
0.723,0.71783,0.71178,0.00064,0.00013,0.00262,80,0,0,0,10,WAIT
0.72298,0.71861,0.71198,0.00078,0.00020,-0.002,-20,0,0,0,0,WAIT
0.72451,0.71928,0.71208,0.00067,0.00010,0.0025,40,0,0,10,20,SELL
0.72294,0.72008,0.71229,0.00080,0.00022,-0.002,-60,0,0,-10,-10,STRONGSELL
0.72215,0.72078,0.71243,0.00070,0.00014,-0.0025,-40,-0.1,0,0,-10,STRONGSELL
0.7217,0.72104,0.71254,0.00026,0.00011,0.001,-40,0,-0.0005,0,-20,STRONGSELL
0.71971,0.72129,0.71267,0.00025,0.00013,-0.0005,-80,-0.1,0,-10,-10,SELL
0.71912,0.72131,0.71277,0.00002,0.00010,-0.0025,-40,-0.1,-0.0005,0,-10,STRONGSELL
0.71824,0.72132,0.71290,0.00001,0.00013,-0.001,-20,0,0,0,0,STRONGSELL
0.71686,0.72117,0.71300,-0.00015,0.00010,0,-40,0,-0.0005,-10,0,SELL
0.71605,0.72103,0.71307,-0.00014,0.00007,0,20,-0.1,0,0,-10,WAIT
0.71465,0.72062,0.71318,-0.00041,0.00011,-0.001,0,0,-0.00025,0,0,BUY
0.71549,0.72019,0.71334,-0.00042,0.00016,0,40,0,0.00025,0,0,WAIT
0.71604,0.71979,0.71352,-0.00040,0.00018,0.0005,20,0,0,0,10,WAIT
0.71592,0.71953,0.71369,-0.00026,0.00017,0.0005,20,-0.1,0,0,20,WAIT
0.71572,0.71903,0.71389,-0.00051,0.00020,-0.0005,0,0,0.0005,0,10,SELL
0.71675,0.71851,0.71410,-0.00052,0.00021,0.0015,40,-0.1,0,0,10,STRONGSELL
0.71599,0.71795,0.71430,-0.00055,0.00021,0,-20.05,0,0,0,10,STRONGSELL
0.71289,0.71746,0.71447,-0.00050,0.00016,-0.00075,-99.95,-0.1,0,-10,-20,BUY
0.71356,0.71680,0.71458,-0.00066,0.00012,-0.00175,20,0,0,0,-20,BUY
0.71281,0.71621,0.71476,-0.00058,0.00017,0.0005,-20,0,0,0,0,WAIT
0.715,0.71572,0.71489,-0.00049,0.00013,0.0015,120,0.1,0,10,20,BUY
0.7147,0.71543,0.71507,-0.00029,0.00018,0.001,0,0.1,0.0005,0,10,BUY
0.71337,0.71517,0.71529,-0.00025,0.00022,0,-60,0,0,0,10,BUY
0.71639,0.71492,0.71545,-0.00025,0.00016,0.001,180,0,0,10,10,SELL
0.71626,0.71495,0.71569,0.00002,0.00024,-0.0005,-20,0.1,0.0005,0,0,BUY
0.71585,0.71506,0.71591,0.00011,0.00022,0.0005,-20,0,0,-10,0,WAIT
0.71539,0.71509,0.71606,0.00003,0.00015,-0.001,-20,0,0,0,-10,WAIT
0.71788,0.71504,0.71618,-0.00005,0.00012,0.0015,120,0,0,10,10,SELL
0.71567,0.71518,0.71635,0.00014,0.00017,0,-120,0,0,-10,-10,WAIT
0.71536,0.71518,0.71645,0.00000,0.00010,0,-20,0,0,0,-10,WAIT
0.71508,0.71508,0.71655,-0.00010,0.00010,-0.002,0,0,0,0,-30,SELL
0.71499,0.71502,0.71665,-0.00006,0.00010,-0.0005,-20,0,0,0,-10,SELL
0.71537,0.71517,0.71676,0.00015,0.00011,0.001,20,0.1,0,0,10,STRONGSELL
0.71385,0.71529,0.71695,0.00013,0.00018,0.0005,-140,0,-0.0005,0,-10,SELL
0.7137,0.71537,0.71705,0.00007,0.00010,-0.0015,0,-0.1,0,0,0,SELL
0.71161,0.71528,0.71711,-0.00009,0.00006,-0.0005,-70,-0.1,0,-10,0,BUY
0.71197,0.71506,0.71710,-0.00022,-0.00001,-0.0015,30,0,0,0,0,BUY
0.71223,0.71496,0.71707,-0.00010,-0.00003,0.001,60,0,0,0,10,BUY
0.71416,0.71466,0.71705,-0.00030,-0.00002,0.00175,100,0.1,0,10,10,WAIT
0.71376,0.71451,0.71707,-0.00015,0.00002,-0.00025,-20,0,0,0,20,WAIT
0.71345,0.71436,0.71697,-0.00015,-0.00010,0,0,0,0,0,20,BUY
0.71463,0.71422,0.71688,-0.00014,-0.00010,0.0015,80,0,0.0005,10,0,WAIT
0.71401,0.71399,0.71678,-0.00023,-0.00010,0.001,-40,0,0,-10,-10,BUY
0.71482,0.71387,0.71668,-0.00012,-0.00010,-0.0005,60,0,0,10,0,WAIT
0.71504,0.71383,0.71657,-0.00004,-0.00011,-0.001,20,0.1,0,0,0,WAIT
0.7151,0.71383,0.71650,0.00000,-0.00008,0,0,0,0,0,0,WAIT
0.71453,0.71384,0.71636,0.00001,-0.00013,0,-40,0,0,-10,-10,BUY
0.71492,0.71378,0.71624,-0.00006,-0.00012,-0.0005,20,0,0,10,-10,WAIT
nan,0.71385,0.71612,0.00008,-0.00012,0,0,0,0,0,-10,BUY
0.71707,0.71393,0.71602,0.00008,-0.00010,0.0015,120,0.3,0,10,30,WAIT
0.71589,0.71432,0.71590,0.00039,-0.00012,0,-80,0,0,-10,0,WAIT
0.71719,0.71460,0.71576,0.00028,-0.00014,0.0005,80,0,0,0,10,STRONGBUY
0.71715,0.71496,0.71561,0.00035,-0.00015,0.0005,-60,0,0,0,-10,STRONGBUY
0.71568,0.71517,0.71550,0.00021,-0.00012,-0.0005,-100,-0.2,0,0,-10,STRONGBUY
0.72063,0.71531,0.71537,0.00014,-0.00013,0.003,160,0.2,0.0005,10,0,STRONGBUY
0.72114,0.71582,0.71535,0.00051,-0.00002,-0.001,0,0,0,0,10,STRONGBUY
